N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
32,8,0.12,0.5,0.2,2,16,0.272,0.104,0.376,0.248,2.433333333
24,4,0.11,1,0.2,0.5,2,NA,NA,NA,NA,0
24,2,0.09,0.5,0.2,0.5,0,NA,NA,NA,NA,-1
16,2,0.13,0.1,0.1,1,10,0.25,0.1,0.1,0.55,2.5
24,2,0.12,2,0.1,0.75,5,0.166666667,0.333333333,0.333333333,0.166666667,1.666666667
64,4,0.13,0.5,0.6,1.25,17,0.369230769,0.107692308,0.215384615,0.307692308,3.322222222
32,2,0.09,0.5,0.1,0.25,2,NA,NA,NA,NA,1
16,6,0.1,10,0.8,0.75,2,NA,NA,NA,NA,0
16,6,0.09,0.5,0.4,1.25,8,0.294117647,0,0.470588235,0.235294118,2
16,2,0.12,10,0.6,1.5,3,0,1,0,0,1.5
24,2,0.11,2,0.5,2,12,0.113207547,0.226415094,0.339622642,0.320754717,2.5
64,4,0.1,10,0.2,1.25,35,0.34478022,0.086538462,0.254120879,0.31456044,5.047530864
24,4,0.13,0.1,0.9,1.25,8,0.222222222,0.361111111,0.194444444,0.222222222,2.25
48,4,0.1,0.1,0.8,0.25,1,NA,NA,NA,NA,0
48,8,0.09,1,0.3,1.5,27,0.301526718,0.114503817,0.339694656,0.244274809,5
48,6,0.09,0.1,0.1,0.75,17,0.211764706,0.105882353,0.352941176,0.329411765,3.5
48,4,0.13,10,0.6,1,17,0.302083333,0.083333333,0.3125,0.302083333,3
24,6,0.1,0.1,0.5,0.75,4,NA,NA,NA,NA,1
32,8,0.12,2,0.6,2,10,0.255319149,0.255319149,0.404255319,0.085106383,2.741666667
64,6,0.13,0.1,0.7,1.5,30,0.317977528,0.126966292,0.293258427,0.261797753,3.569798354
64,2,0.11,10,0.3,1.5,18,0.255319149,0.175531915,0.271276596,0.29787234,3.746666667
32,8,0.13,10,0.7,0.5,2,NA,NA,NA,NA,0
16,4,0.09,0.5,0.2,0.5,4,NA,NA,NA,NA,1
32,8,0.12,2,0.5,0.5,9,0,0.058823529,0.470588235,0.470588235,1.333333333
32,2,0.1,0.1,0.9,1.75,7,0.583333333,0.166666667,0,0.25,3.5
16,2,0.12,0.5,0.5,0.25,1,NA,NA,NA,NA,0
24,6,0.1,2,0.8,1.75,11,0.421052632,0.052631579,0.236842105,0.289473684,3.25
24,8,0.09,10,0.7,0.5,4,0,0.333333333,0.666666667,0,1.333333333
16,8,0.12,0.5,0.3,0.25,0,NA,NA,NA,NA,-1
32,4,0.1,10,0.9,1.75,5,0.666666667,0.333333333,0,0,2.5
16,6,0.12,2,0.6,0.75,3,NA,NA,NA,NA,0
16,8,0.09,2,0.8,2,2,NA,NA,NA,NA,0
48,4,0.09,0.5,0.7,0.5,1,NA,NA,NA,NA,0
24,2,0.09,1,0.6,1.75,4,1,0,0,0,2
24,6,0.09,0.5,0.6,1.75,13,0.32,0.04,0.28,0.36,3
64,2,0.09,0.1,0.1,1.25,18,0.333333333,0.111111111,0.305555556,0.25,4.9
24,6,0.13,0.1,0.3,2,13,0.212765957,0.063829787,0.276595745,0.446808511,3
16,8,0.11,0.5,0.3,1.25,7,0,0,1,0,1
48,2,0.09,0.1,0.8,1.25,15,0.384615385,0.098901099,0.32967033,0.186813187,3.7
32,2,0.11,0.1,0.3,1,11,0.384615385,0.076923077,0.269230769,0.269230769,3
32,2,0.09,0.5,0.2,2,0,NA,NA,NA,NA,-1
48,2,0.12,0.5,0.1,1.5,36,0.362359551,0.087078652,0.247191011,0.303370787,3.92327381
64,8,0.13,0.5,0.1,0.75,24,0.339522546,0.148541114,0.25729443,0.25464191,3.799414866
16,6,0.1,1,0.9,1,4,NA,NA,NA,NA,1
32,8,0.09,2,0.9,0.5,2,NA,NA,NA,NA,1
24,4,0.13,10,0.3,2,9,0.111111111,0.138888889,0.277777778,0.472222222,1.777777778
64,6,0.12,10,0.5,0.5,8,0.230769231,0,0.384615385,0.384615385,2
32,2,0.1,10,0.9,1.75,0,NA,NA,NA,NA,-1
48,8,0.09,10,0.5,0.5,3,NA,NA,NA,NA,1
24,2,0.1,1,0.6,1.5,6,0.363636364,0.181818182,0.181818182,0.272727273,3
24,2,0.12,10,0.1,1,7,0.307692308,0,0.461538462,0.230769231,2
24,4,0.09,0.1,0.8,2,6,1,0,0,0,3
32,8,0.13,1,0.6,1.5,11,0.12195122,0.024390244,0.463414634,0.390243902,2
64,2,0.09,2,0.3,0.75,9,0.3125,0.125,0.1875,0.375,3.5
48,6,0.09,0.5,0.2,0.75,12,0.377777778,0.133333333,0.155555556,0.333333333,3.041666667
64,6,0.09,2,0.8,0.75,5,0,0,0.5,0.5,1
24,6,0.12,10,0.9,0.5,4,0,0,1,0,1
16,8,0.1,10,0.8,0.75,4,NA,NA,NA,NA,1
64,6,0.12,2,0.6,2,29,0.31124498,0.088353414,0.373493976,0.226907631,3.5
48,8,0.09,2,0.4,1.25,21,0.328358209,0.124378109,0.243781095,0.303482587,3.416666667
48,2,0.1,10,0.9,0.5,0,NA,NA,NA,NA,-1
48,8,0.1,0.5,0.8,1.5,13,0.215909091,0.113636364,0.25,0.420454545,2.25
64,2,0.11,2,0.2,1.75,43,0.270714286,0.113571429,0.32,0.295714286,5.666666667
48,4,0.11,2,0.6,1.5,16,0.394366197,0.14084507,0.253521127,0.211267606,3.65
24,6,0.13,0.1,0.8,0.5,0,NA,NA,NA,NA,-1
64,4,0.12,0.5,0.9,0.5,9,0.470588235,0.176470588,0.176470588,0.176470588,2.666666667
24,8,0.11,0.5,0.6,1.75,12,0.178571429,0.160714286,0.428571429,0.232142857,2.25
32,2,0.1,2,0.2,0.5,9,0.421052632,0.263157895,0.210526316,0.105263158,3.25
64,8,0.13,0.1,0.5,1,17,0.375886525,0.127659574,0.212765957,0.283687943,3.578333333
32,6,0.12,0.5,0.6,0.25,1,NA,NA,NA,NA,0
24,4,0.12,0.5,0.2,1.75,10,0.28125,0.09375,0.25,0.375,2
16,8,0.12,10,0.8,1.5,6,0.4,0,0.4,0.2,1.5
24,6,0.09,10,0.2,1.25,13,0.377358491,0.037735849,0.245283019,0.339622642,3.5
32,2,0.1,10,0.9,0.5,0,NA,NA,NA,NA,-1
48,6,0.09,10,0.4,0.75,13,0.350877193,0.210526316,0.210526316,0.228070175,3.466666667
64,6,0.1,2,0.5,1.5,37,0.330864198,0.091358025,0.296296296,0.281481481,3.776446759
64,6,0.09,0.1,0.4,0.75,12,0.5,0.157894737,0.263157895,0.078947368,4.466666667
48,6,0.12,0.1,0.9,0.75,0,NA,NA,NA,NA,-1
16,6,0.13,1,0.7,1.75,9,0,0.222222222,0.555555556,0.222222222,1.5
32,4,0.12,0.1,0.5,0.5,0,NA,NA,NA,NA,-1
24,6,0.13,10,0.1,1.5,16,0.35483871,0.129032258,0.35483871,0.161290323,2.7
24,4,0.09,0.1,0.8,1.5,0,NA,NA,NA,NA,-1
64,8,0.1,1,0.2,1.25,35,0.308913309,0.102564103,0.323565324,0.264957265,3.650015242
48,4,0.1,2,0.1,0.5,9,0.344827586,0.206896552,0.275862069,0.172413793,3.333333333
64,8,0.09,10,0.2,1.75,38,0.298206278,0.079596413,0.358744395,0.263452915,3.378500415
64,2,0.11,1,0.5,1.25,0,NA,NA,NA,NA,-1
64,8,0.11,0.5,0.5,0.5,9,0.290322581,0.161290323,0.193548387,0.35483871,3.583333333
32,4,0.09,10,0.9,1,6,0.5,0.166666667,0.25,0.083333333,2.333333333
16,2,0.1,1,0.2,1.5,9,0.529411765,0,0.176470588,0.294117647,3
48,6,0.12,1,0.3,1.25,22,0.339805825,0.13592233,0.247572816,0.276699029,4.116666667
48,8,0.12,2,0.1,1.5,29,0.256778309,0.11323764,0.392344498,0.237639553,4.375
16,2,0.11,0.1,0.6,1.75,7,0.066666667,0.133333333,0.2,0.6,1.5
48,6,0.09,10,0.7,0.75,2,NA,NA,NA,NA,0
64,8,0.11,0.5,0.7,0.75,18,0.340740741,0.118518519,0.155555556,0.385185185,3.3
16,2,0.1,10,0.5,1,5,0.333333333,0,0.5,0.166666667,1.666666667
64,4,0.1,0.5,0.6,1.25,13,0.357142857,0.160714286,0.25,0.232142857,4.583333333
48,8,0.13,2,0.1,0.25,11,0.314285714,0.114285714,0.242857143,0.328571429,2.553240741
24,8,0.09,0.5,0.9,2,5,0,0,1,0,1
32,2,0.12,0.5,0.7,1.5,5,0.333333333,0,0.333333333,0.333333333,2
64,6,0.11,2,0.8,1,28,0.278508772,0.144736842,0.342105263,0.234649123,3.369378307
64,2,0.11,1,0.6,0.25,1,NA,NA,NA,NA,0
64,6,0.13,0.1,0.2,0.5,18,0.336134454,0.117647059,0.294117647,0.25210084,3.638888889
32,8,0.11,10,0.6,1.25,7,0.6,0,0.2,0.2,2.5
64,2,0.1,2,0.2,0.25,2,NA,NA,NA,NA,1
24,8,0.13,1,0.7,1,6,0,0.333333333,0,0.666666667,1.5
16,2,0.12,10,0.4,0.25,0,NA,NA,NA,NA,-1
48,8,0.12,1,0.6,0.75,14,0.415730337,0.157303371,0.247191011,0.179775281,3.910493827
16,4,0.12,0.5,0.6,0.75,1,NA,NA,NA,NA,0
24,2,0.1,0.1,0.4,1.75,4,0,0.5,0.5,0,1.333333333
32,6,0.09,10,0.7,1,4,NA,NA,NA,NA,1
24,8,0.1,0.1,0.9,0.5,3,0,0,1,0,1
64,2,0.12,2,0.6,2,27,0.294117647,0.12605042,0.25210084,0.327731092,4.47296627
24,2,0.1,0.5,0.9,1.25,5,0.75,0,0,0.25,3
24,8,0.1,1,0.3,1.25,9,0.28125,0.15625,0.28125,0.28125,2.208333333
24,6,0.1,0.1,0.6,2,14,0.405405405,0.054054054,0.378378378,0.162162162,2.533333333
48,8,0.1,0.5,0.7,0.75,6,0.571428571,0,0.285714286,0.142857143,2
48,6,0.1,10,0.6,1.25,11,0.413793103,0.034482759,0.172413793,0.379310345,3.333333333
24,6,0.12,1,0.6,0.75,1,NA,NA,NA,NA,0
64,4,0.13,2,0.3,1.75,35,0.272727273,0.125420875,0.314814815,0.287037037,3.917460317
16,4,0.12,2,0.8,1.25,4,0,0,0.5,0.5,1
16,4,0.11,0.1,0.4,1.5,10,0.1,0.1,0.366666667,0.433333333,2
32,6,0.12,10,0.6,1,9,0.222222222,0,0.333333333,0.444444444,1.833333333
64,2,0.12,0.5,0.8,1,0,NA,NA,NA,NA,-1
32,4,0.12,10,0.3,0.5,2,NA,NA,NA,NA,0
32,2,0.12,10,0.2,1,1,NA,NA,NA,NA,0
16,6,0.12,0.1,0.3,0.75,4,0,0,1,0,1
32,2,0.12,0.1,0.8,0.25,1,NA,NA,NA,NA,0
16,8,0.12,10,0.6,0.75,3,NA,NA,NA,NA,0
64,6,0.1,0.5,0.7,1.25,18,0.362416107,0.120805369,0.167785235,0.348993289,4
48,4,0.12,10,0.5,0.75,6,0.5,0,0,0.5,2
32,6,0.1,1,0.1,2,23,0.391304348,0.055900621,0.279503106,0.273291925,4.15625
16,6,0.13,2,0.7,1,5,0.75,0,0.25,0,3
48,8,0.12,10,0.7,0.25,10,0.294117647,0.058823529,0.352941176,0.294117647,1.75
32,4,0.09,2,0.5,0.25,1,NA,NA,NA,NA,0
16,8,0.1,10,0.3,0.5,4,0,0,1,0,1
64,8,0.12,0.5,0.2,0.25,0,NA,NA,NA,NA,-1
32,6,0.13,1,0.1,0.75,12,0.476190476,0.047619048,0.238095238,0.238095238,3.75
64,8,0.13,0.1,0.5,1.75,30,0.253894081,0.113707165,0.253894081,0.378504673,3.245432099
16,8,0.1,10,0.3,1.25,7,0.5,0,0.5,0,2
64,2,0.13,1,0.6,0.5,6,0.3,0,0.4,0.3,2
24,8,0.12,10,0.7,1,5,0,0,1,0,1
24,8,0.12,10,0.3,1.5,10,0.206896552,0.103448276,0.310344828,0.379310345,2
48,2,0.1,10,0.8,1.75,15,0.287878788,0.075757576,0.348484848,0.287878788,3.25
16,2,0.09,0.1,0.4,0.5,6,0,0,0.142857143,0.857142857,1
48,4,0.11,10,0.4,0.25,0,NA,NA,NA,NA,-1
24,4,0.09,0.5,0.8,1.5,5,0,0,1,0,1
24,4,0.11,1,0.5,1.5,6,0.4,0,0,0.6,2
32,6,0.12,0.1,0.9,0.25,1,NA,NA,NA,NA,0
48,2,0.09,0.5,0.2,0.25,3,0,0,0,1,1
24,2,0.12,0.5,0.8,1.25,0,NA,NA,NA,NA,-1
16,6,0.11,1,0.6,0.5,2,NA,NA,NA,NA,0
48,4,0.09,0.5,0.5,1.75,10,0.166666667,0.166666667,0.416666667,0.25,2
24,4,0.12,2,0.2,0.5,3,NA,NA,NA,NA,1
24,4,0.12,0.1,0.7,1,5,1,0,0,0,3
32,8,0.09,2,0.2,1.5,15,0.333333333,0.098039216,0.264705882,0.303921569,3.237037037
48,8,0.1,2,0.2,1,23,0.36318408,0.07960199,0.373134328,0.184079602,2.788888889
32,2,0.11,10,0.6,0.25,0,NA,NA,NA,NA,-1
64,8,0.09,0.5,0.4,0.5,12,0.276595745,0.127659574,0.255319149,0.340425532,3
16,4,0.12,1,0.8,1.75,3,0,0,1,0,1
16,6,0.12,10,0.9,2,7,0.666666667,0,0.333333333,0,2
24,6,0.09,0.5,0.8,1.75,8,0.19047619,0.19047619,0.238095238,0.380952381,2.125
64,2,0.11,0.5,0.5,0.25,0,NA,NA,NA,NA,-1
64,4,0.13,1,0.2,1.5,45,0.287530763,0.111156686,0.329778507,0.271534044,4.019620829
32,6,0.09,10,0.8,1,8,0.333333333,0.111111111,0.277777778,0.277777778,2
24,6,0.09,0.5,0.3,1.75,7,0.555555556,0.111111111,0.222222222,0.111111111,2.5
32,4,0.13,0.5,0.9,1.75,7,0.318181818,0.272727273,0.272727273,0.136363636,2.65
48,6,0.09,10,0.5,0.25,3,NA,NA,NA,NA,1
24,4,0.11,1,0.6,1,3,1,0,0,0,2
64,6,0.13,10,0.5,1,28,0.345454545,0.111688312,0.251948052,0.290909091,3.416666667
16,6,0.1,10,0.1,1.75,11,0.147058824,0.147058824,0.5,0.205882353,2.111111111
24,6,0.11,2,0.4,1.25,10,0.434782609,0.130434783,0.304347826,0.130434783,3
32,2,0.09,0.1,0.5,1.25,6,0.333333333,0.133333333,0.2,0.333333333,2.166666667
64,2,0.11,2,0.2,1.25,23,0.398963731,0.077720207,0.18134715,0.341968912,4.87962963
64,4,0.11,0.1,0.9,1.75,23,0.243553009,0.071633238,0.35530086,0.329512894,3
64,8,0.11,0.1,0.5,0.25,6,0.307692308,0.307692308,0.153846154,0.230769231,2.333333333
64,8,0.09,1,0.7,1.5,25,0.256097561,0.118902439,0.274390244,0.350609756,3.592592593
32,2,0.11,0.5,0.7,1.25,4,0,0,0.5,0.5,1
64,6,0.11,0.5,0.5,1.25,16,0.4,0.084615385,0.215384615,0.3,3.325925926
32,2,0.11,0.5,0.2,1.5,21,0.32183908,0.095785441,0.310344828,0.272030651,3.986111111
24,2,0.12,2,0.6,1.75,2,NA,NA,NA,NA,1
16,4,0.11,2,0.1,0.5,9,0.107142857,0.071428571,0.285714286,0.535714286,2.333333333
48,8,0.12,0.5,0.7,0.5,4,0.5,0,0.25,0.25,2
16,6,0.12,0.5,0.9,1.25,1,NA,NA,NA,NA,0
48,8,0.09,10,0.6,1.5,14,0.305084746,0.101694915,0.254237288,0.338983051,2.083333333
16,8,0.12,0.5,0.3,1,9,0,0.222222222,0.555555556,0.222222222,1.333333333
32,8,0.13,1,0.6,0.25,5,0,0,0,1,1
64,4,0.13,2,0.8,1,2,NA,NA,NA,NA,1
24,6,0.11,0.1,0.7,1,9,0.263157895,0,0.315789474,0.421052632,2
24,2,0.13,0.5,0.9,0.75,1,NA,NA,NA,NA,0
64,2,0.12,10,0.9,0.75,1,NA,NA,NA,NA,0
32,2,0.1,1,0.8,1.25,1,NA,NA,NA,NA,0
64,6,0.09,2,0.3,0.5,5,0,0,0,1,1
32,6,0.13,1,0.5,0.75,9,0.205882353,0.088235294,0.411764706,0.294117647,2
32,4,0.1,1,0.3,1.25,7,0,0,0,1,1
64,8,0.12,0.5,0.6,1.5,20,0.384057971,0.18115942,0.260869565,0.173913043,5.875
32,2,0.12,0.1,0.5,0.5,4,1,0,0,0,2
24,6,0.11,0.5,0.6,0.75,5,0,0,1,0,1
16,6,0.11,0.5,0.5,1.25,8,0.291666667,0,0.458333333,0.25,2
32,8,0.09,2,0.3,0.5,3,0,0,1,0,1
64,8,0.1,0.5,0.5,0.75,16,0.3,0.057142857,0.242857143,0.4,3
16,8,0.13,10,0.3,2,8,0,0.058823529,0.647058824,0.294117647,1.2
16,8,0.13,0.5,0.4,1.5,6,NA,NA,NA,NA,1
64,8,0.13,1,0.1,0.25,13,0.315068493,0.136986301,0.205479452,0.342465753,2.666666667
24,6,0.13,2,0.7,1.75,10,0.24137931,0.034482759,0.275862069,0.448275862,3
16,8,0.11,1,0.4,0.5,1,NA,NA,NA,NA,0
48,4,0.11,2,0.5,1.25,16,0.298507463,0.044776119,0.402985075,0.253731343,2.380952381
64,6,0.1,10,0.3,1.75,32,0.359683794,0.12055336,0.312252964,0.207509881,4.420052083
48,8,0.11,1,0.6,1.5,12,0.333333333,0,0.333333333,0.333333333,2
16,2,0.13,1,0.5,0.25,2,NA,NA,NA,NA,1
48,2,0.13,2,0.7,0.25,0,NA,NA,NA,NA,-1
64,8,0.12,2,0.2,1,34,0.324129652,0.106842737,0.306122449,0.262905162,3.741156321
16,6,0.12,10,0.7,0.5,5,NA,NA,NA,NA,1
24,2,0.12,10,0.5,1,5,0.166666667,0.333333333,0.166666667,0.333333333,2
64,4,0.09,0.1,0.5,0.25,2,NA,NA,NA,NA,0
16,6,0.12,10,0.7,0.25,1,NA,NA,NA,NA,0
16,8,0.1,2,0.7,1.25,6,0,0,1,0,1
24,6,0.13,10,0.2,1.5,17,0.445086705,0.144508671,0.225433526,0.184971098,3.276953125
16,4,0.09,0.5,0.5,1.25,3,NA,NA,NA,NA,1
32,2,0.12,0.1,0.3,1.75,4,1,0,0,0,2
16,2,0.09,1,0.8,1.5,4,1,0,0,0,2
32,2,0.09,1,0.9,0.25,0,NA,NA,NA,NA,-1
24,2,0.09,0.1,0.6,0.75,0,NA,NA,NA,NA,-1
32,6,0.09,10,0.6,1.25,7,0.166666667,0,0.666666667,0.166666667,1.5
32,2,0.13,0.5,0.1,1,2,NA,NA,NA,NA,1
48,2,0.09,10,0.1,2,34,0.321364452,0.082585278,0.265709156,0.330341113,4.504030258
48,4,0.1,0.5,0.6,0.5,6,0.428571429,0,0.285714286,0.285714286,2
64,4,0.1,1,0.9,1,3,0,1,0,0,1.5
48,6,0.11,1,0.7,2,13,0.36,0.06,0.24,0.34,4.041666667
32,2,0.13,0.5,0.1,2,22,0.223602484,0.108695652,0.397515528,0.270186335,3.652777778
64,2,0.09,10,0.7,2,13,0.325,0.175,0.15,0.35,3
32,8,0.11,2,0.9,0.25,1,NA,NA,NA,NA,0
16,6,0.13,2,0.4,1.25,4,0.5,0,0,0.5,2
64,2,0.11,10,0.5,1.5,25,0.295399516,0.130750605,0.239709443,0.334140436,3.853395062
16,6,0.11,10,0.4,1.25,9,0.4,0.08,0.44,0.08,2.083333333
16,4,0.13,0.5,0.8,1.25,7,0.466666667,0.066666667,0.266666667,0.2,2.666666667
24,2,0.11,2,0.7,1,0,NA,NA,NA,NA,-1
24,8,0.09,2,0.9,0.5,3,0,0,1,0,1
48,2,0.11,10,0.1,2,35,0.275,0.128,0.346,0.251,4.010693212
16,2,0.09,10,0.7,1.75,5,0,0,1,0,1
48,6,0.1,0.1,0.3,1.75,32,0.251893939,0.089015152,0.34469697,0.314393939,3.527777778
64,4,0.11,10,0.9,1.5,19,0.392,0.072,0.256,0.28,4.5
48,4,0.13,10,0.7,0.25,2,NA,NA,NA,NA,1
32,8,0.09,0.5,0.8,1.75,8,0.333333333,0,0.333333333,0.333333333,2
48,8,0.13,0.1,0.2,1,18,0.297297297,0.162162162,0.340540541,0.2,2.775
32,6,0.13,1,0.7,0.75,2,NA,NA,NA,NA,0
16,2,0.12,0.1,0.9,1.75,3,1,0,0,0,2
64,2,0.11,10,0.8,1.75,22,0.257575758,0.090909091,0.202020202,0.449494949,3.375
64,2,0.11,1,0.4,0.25,0,NA,NA,NA,NA,-1
48,2,0.09,1,0.9,2,10,0.214285714,0,0.5,0.285714286,2
48,6,0.1,0.1,0.1,1,21,0.382978723,0.053191489,0.255319149,0.308510638,3.53125
24,4,0.13,0.5,0.8,1,5,0.5,0,0.25,0.25,2
24,4,0.09,0.1,0.3,0.5,6,0.5,0,0,0.5,2
32,2,0.09,10,0.7,1.25,12,0.4375,0.125,0.104166667,0.333333333,4.333333333
16,2,0.09,2,0.4,2,3,0,1,0,0,1.5
48,4,0.09,1,0.3,0.25,3,NA,NA,NA,NA,1
48,8,0.1,0.1,0.3,2,32,0.315533981,0.075242718,0.259708738,0.349514563,3.676530612
32,4,0.11,0.5,0.6,2,7,0.357142857,0,0.142857143,0.5,2
64,8,0.1,0.5,0.4,0.5,16,0.285714286,0.120879121,0.296703297,0.296703297,2.75
64,4,0.13,0.1,0.4,1.25,10,0.258064516,0.161290323,0.387096774,0.193548387,2.666666667
32,4,0.1,1,0.2,0.25,3,NA,NA,NA,NA,1
32,4,0.1,2,0.7,0.25,2,NA,NA,NA,NA,0
48,4,0.12,0.5,0.8,0.25,0,NA,NA,NA,NA,-1
64,6,0.13,10,0.4,2,30,0.317784257,0.103498542,0.285714286,0.293002915,3.888337743
32,6,0.09,1,0.4,0.25,3,0,0,1,0,1
16,2,0.12,0.5,0.5,1.5,0,NA,NA,NA,NA,-1
64,2,0.09,1,0.3,1.75,17,0.385321101,0.082568807,0.211009174,0.321100917,3.789930556
64,8,0.12,0.5,0.8,1.25,23,0.29022082,0.097791798,0.277602524,0.334384858,4.1875
32,2,0.13,10,0.5,0.25,1,NA,NA,NA,NA,0
32,6,0.1,10,0.6,2,15,0.132075472,0.150943396,0.386792453,0.330188679,1.892857143
48,6,0.1,2,0.4,1.75,18,0.294117647,0.047058824,0.317647059,0.341176471,2.75
48,6,0.11,0.1,0.3,1.5,20,0.24137931,0.077586207,0.310344828,0.370689655,3.5
48,6,0.1,0.5,0.9,2,16,0.410447761,0.089552239,0.231343284,0.268656716,3.131944444
16,8,0.11,2,0.1,0.75,7,0,0,0.5,0.5,1
32,4,0.1,2,0.6,0.5,0,NA,NA,NA,NA,-1
16,8,0.11,1,0.8,1.75,11,0.239130435,0.108695652,0.413043478,0.239130435,1.916666667
48,6,0.13,10,0.1,1.5,29,0.214137214,0.14968815,0.340956341,0.295218295,2.880934524
24,6,0.11,10,0.8,2,6,0.666666667,0.166666667,0.166666667,0,2.5
32,2,0.12,0.5,0.3,0.25,0,NA,NA,NA,NA,-1
64,8,0.13,2,0.9,0.75,11,0.15,0.133333333,0.283333333,0.433333333,1.666666667
64,8,0.1,0.5,0.3,0.5,8,NA,NA,NA,NA,1
64,4,0.11,1,0.7,1.75,22,0.291338583,0.152230971,0.280839895,0.275590551,2.932056944
64,2,0.11,10,0.7,0.75,7,0.375,0.25,0.125,0.25,3
32,6,0.09,1,0.9,1.5,9,0.2,0.066666667,0.333333333,0.4,2
32,2,0.11,10,0.6,2,12,0.404255319,0.063829787,0.191489362,0.340425532,3.5
32,6,0.1,1,0.7,0.5,4,0,0.333333333,0,0.666666667,1.5
24,6,0.11,1,0.5,1,7,0,0.166666667,0.666666667,0.166666667,1.4
48,2,0.12,2,0.4,2,16,0.301204819,0.144578313,0.108433735,0.445783133,3.25
48,4,0.09,0.5,0.9,0.5,2,NA,NA,NA,NA,1
16,2,0.1,2,0.6,0.75,2,NA,NA,NA,NA,0
24,6,0.13,2,0.2,0.25,7,0.1,0,0.2,0.7,1.5
48,4,0.09,2,0.5,1.75,20,0.383647799,0.100628931,0.270440252,0.245283019,4.347222222
48,4,0.09,0.5,0.5,1.5,32,0.326959847,0.089866157,0.267686424,0.315487572,3.591991071
64,4,0.09,1,0.2,2,38,0.234817814,0.093117409,0.367071525,0.304993252,4.582222222
64,6,0.09,0.5,0.7,1.25,31,0.280701754,0.111111111,0.292397661,0.315789474,4.116666667
32,8,0.09,0.5,0.5,1.25,12,0.267605634,0.098591549,0.295774648,0.338028169,2.275
64,8,0.12,10,0.3,0.5,7,0.538461538,0,0.230769231,0.230769231,2.5
16,4,0.13,0.1,0.9,1,3,NA,NA,NA,NA,1
24,6,0.13,10,0.6,1,9,0.217391304,0.086956522,0.347826087,0.347826087,2
16,2,0.13,10,0.5,1,5,0.5,0,0,0.5,2
24,4,0.11,10,0.3,1.5,16,0.302631579,0.052631579,0.25,0.394736842,2.555555556
48,2,0.09,2,0.1,1.5,26,0.37037037,0.08994709,0.23015873,0.30952381,3.962053571
64,6,0.11,0.1,0.1,0.25,8,0.333333333,0,0.333333333,0.333333333,1.5
16,2,0.09,1,0.7,1,2,NA,NA,NA,NA,0
64,6,0.13,1,0.5,0.75,8,0.266666667,0,0.466666667,0.266666667,2
32,2,0.13,2,0.4,1,6,0.666666667,0.111111111,0.111111111,0.111111111,3.75
24,4,0.11,1,0.4,0.25,3,NA,NA,NA,NA,1
64,2,0.11,0.5,0.8,1,9,0.357142857,0.035714286,0.178571429,0.428571429,3
48,4,0.13,2,0.9,1,10,0.351351351,0.108108108,0.297297297,0.243243243,2.75
32,6,0.12,0.1,0.7,1,12,0.283333333,0.116666667,0.233333333,0.366666667,2.222222222
16,4,0.09,10,0.4,1.75,7,0,0,0.5,0.5,1
32,2,0.11,0.5,0.5,0.75,4,NA,NA,NA,NA,1
48,6,0.1,1,0.2,2,30,0.260135135,0.084459459,0.388513514,0.266891892,3.4
32,6,0.09,0.1,0.6,1.5,16,0.338983051,0.084745763,0.288135593,0.288135593,3
64,8,0.11,1,0.4,0.75,17,0.251336898,0.20855615,0.251336898,0.288770053,3.666666667
48,6,0.12,2,0.3,2,32,0.358208955,0.067164179,0.317164179,0.257462687,3.358024691
32,4,0.11,10,0.4,2,11,0.418604651,0.11627907,0.302325581,0.162790698,2.466666667
64,4,0.12,10,0.2,0.5,10,0.105263158,0.131578947,0.236842105,0.526315789,2
32,6,0.13,0.1,0.9,0.75,0,NA,NA,NA,NA,-1
16,6,0.1,0.5,0.4,1.75,10,0.277777778,0.055555556,0.166666667,0.5,2
24,8,0.11,1,0.4,1.75,9,0.5,0,0.333333333,0.166666667,2
16,6,0.13,1,0.6,2,7,0.125,0.125,0.75,0,1.25
24,4,0.1,2,0.6,0.5,2,NA,NA,NA,NA,0
48,4,0.1,0.1,0.3,0.75,13,0.355932203,0.13559322,0.271186441,0.237288136,3.333333333
64,6,0.13,0.1,0.3,0.75,19,0.262135922,0.131067961,0.189320388,0.417475728,2.854166667
64,8,0.11,1,0.3,2,33,0.309912171,0.145545797,0.309912171,0.234629862,3.888100355
64,8,0.1,0.1,0.5,0.75,13,0.294117647,0.058823529,0.352941176,0.294117647,2.75
32,4,0.12,2,0.2,1,10,0.428571429,0,0.071428571,0.5,3
64,8,0.13,0.1,0.7,1.75,23,0.338607595,0.123417722,0.215189873,0.32278481,4.404861111
64,2,0.11,2,0.4,1.75,21,0.446043165,0.064748201,0.201438849,0.287769784,4.425
24,8,0.13,0.1,0.5,1.5,9,0.264705882,0.117647059,0.382352941,0.235294118,2.291666667
16,4,0.11,2,0.1,1.75,8,0.5,0.071428571,0.285714286,0.142857143,2.5
24,6,0.13,0.5,0.8,2,6,0.166666667,0.333333333,0.333333333,0.166666667,1.5
24,2,0.09,2,0.5,0.25,1,NA,NA,NA,NA,0
24,2,0.09,1,0.4,2,8,0.4,0.1,0.2,0.3,2
48,2,0.12,10,0.2,0.25,2,NA,NA,NA,NA,1
