N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
32,4,0.1,2,0.5,0.25,2,NA,NA,NA,NA,0
24,8,0.12,0.5,0.6,2,15,0.295774648,0.042253521,0.38028169,0.281690141,2
16,4,0.13,1,0.5,1.75,9,0.142857143,0.142857143,0.428571429,0.285714286,2
32,6,0.1,1,0.4,2,7,0.083333333,0.166666667,0.5,0.25,1
64,6,0.11,2,0.1,1.25,35,0.257797581,0.154678549,0.328453215,0.259070656,3
64,4,0.1,0.5,0.9,1,15,0.313043478,0.2,0.269565217,0.217391304,2
48,4,0.1,0.5,0.9,0.75,0,NA,NA,NA,NA,-1
64,6,0.1,1,0.7,0.25,2,NA,NA,NA,NA,0
32,6,0.09,2,0.5,0.75,6,0.4,0,0.6,0,2
48,2,0.1,0.5,0.3,1,6,0,1,0,0,1
32,4,0.11,10,0.9,1.5,0,NA,NA,NA,NA,-1
16,2,0.11,0.5,0.8,1.75,2,NA,NA,NA,NA,0
64,6,0.1,0.1,0.7,0.5,3,NA,NA,NA,NA,1
64,6,0.12,0.1,0.2,0.25,6,0.333333333,0.166666667,0.333333333,0.166666667,2
48,2,0.09,10,0.6,0.75,8,0.428571429,0.095238095,0.095238095,0.380952381,2
48,6,0.1,2,0.7,1.5,9,0.555555556,0,0.333333333,0.111111111,2
16,6,0.1,0.5,0.7,0.25,2,NA,NA,NA,NA,0
24,4,0.1,0.1,0.6,1.5,4,0.5,0,0,0.5,2
16,6,0.09,10,0.2,0.25,3,NA,NA,NA,NA,1
64,8,0.13,0.5,0.3,0.5,7,0.416666667,0.25,0,0.333333333,2
24,2,0.09,0.1,0.8,1.25,2,NA,NA,NA,NA,1
16,4,0.11,10,0.8,0.5,1,NA,NA,NA,NA,0
64,4,0.11,0.1,0.1,0.75,25,0.264646465,0.133333333,0.313131313,0.288888889,3
24,4,0.11,10,0.5,0.25,2,NA,NA,NA,NA,1
64,8,0.13,2,0.6,0.75,6,0.454545455,0.181818182,0.181818182,0.181818182,2
24,2,0.09,0.5,0.1,1.5,5,0,0.5,0.25,0.25,1
48,6,0.1,0.1,0.4,0.25,2,NA,NA,NA,NA,1
24,2,0.13,10,0.1,2,11,0.256756757,0.27027027,0.256756757,0.216216216,2
48,2,0.1,0.5,0.3,0.75,1,NA,NA,NA,NA,0
64,2,0.11,0.1,0.1,0.5,8,0.75,0,0.125,0.125,4
32,6,0.11,10,0.7,0.5,1,NA,NA,NA,NA,0
64,6,0.1,0.5,0.5,1.75,22,0.405128205,0.056410256,0.261538462,0.276923077,4
16,4,0.1,10,0.2,0.25,3,0,0,1,0,1
48,4,0.1,2,0.5,1.5,21,0.299492386,0.096446701,0.314720812,0.289340102,3
64,8,0.09,0.1,0.1,1.5,38,0.299528302,0.10495283,0.284198113,0.311320755,3
16,2,0.1,0.1,0.7,1,3,0,0,0,1,1
64,2,0.12,1,0.4,0.75,0,NA,NA,NA,NA,-1
32,8,0.12,0.1,0.9,0.75,3,NA,NA,NA,NA,1
48,4,0.09,2,0.9,1.5,9,0.47826087,0.217391304,0.086956522,0.217391304,2
48,4,0.09,2,0.3,0.25,1,NA,NA,NA,NA,0
32,4,0.09,0.5,0.9,1.5,5,0.5,0,0,0.5,2
24,2,0.1,2,0.9,1.5,4,0.5,0,0.5,0,1
32,4,0.09,0.5,0.7,0.25,1,NA,NA,NA,NA,0
48,2,0.12,0.1,0.9,0.5,0,NA,NA,NA,NA,-1
24,6,0.1,2,0.8,0.5,1,NA,NA,NA,NA,0
64,6,0.12,10,0.8,0.25,0,NA,NA,NA,NA,-1
24,6,0.12,2,0.4,1.75,10,0.352941176,0.117647059,0.352941176,0.176470588,3
64,4,0.09,0.1,0.3,1,29,0.268370607,0.083067093,0.277955272,0.370607029,3
32,6,0.1,0.1,0.5,0.75,9,0,0.0625,0.5,0.4375,1
48,4,0.11,10,0.8,1.25,18,0.273195876,0.128865979,0.31443299,0.283505155,3
64,2,0.09,10,0.8,1.5,2,NA,NA,NA,NA,1
32,6,0.09,10,0.1,1,15,0.272,0.184,0.296,0.248,1
64,6,0.1,2,0.5,1.5,30,0.251107829,0.129985229,0.403249631,0.215657312,3
64,8,0.13,10,0.7,0.5,10,0.454545455,0,0.090909091,0.454545455,3
32,8,0.1,10,0.2,0.5,11,0.297297297,0.135135135,0.459459459,0.108108108,2
24,8,0.09,2,0.2,0.5,7,0.285714286,0.142857143,0.428571429,0.142857143,1
16,8,0.09,1,0.7,0.5,1,NA,NA,NA,NA,0
16,6,0.1,0.5,0.4,1,3,NA,NA,NA,NA,1
48,4,0.11,1,0.5,2,32,0.296346414,0.096075778,0.276048714,0.331529093,3
32,4,0.12,2,0.2,1.5,5,0,0.25,0.25,0.5,1
32,2,0.13,10,0.6,1.75,2,NA,NA,NA,NA,1
16,2,0.12,10,0.3,1,4,0,1,0,0,1
48,6,0.12,0.5,0.8,1,10,0.214285714,0.285714286,0.178571429,0.321428571,3
32,4,0.1,0.5,0.3,0.25,1,NA,NA,NA,NA,0
24,4,0.09,10,0.1,1.5,13,0.36,0.2,0.24,0.2,3
64,4,0.11,0.1,0.4,1.5,21,0.380733945,0.082568807,0.26146789,0.275229358,3
24,6,0.12,10,0.9,1,7,0,0,0,1,1
48,2,0.11,2,0.9,1,0,NA,NA,NA,NA,-1
64,6,0.13,0.5,0.1,1.75,48,0.281540142,0.135991262,0.288093938,0.294374659,2
16,4,0.12,0.1,0.1,1.75,11,0.421052632,0.105263158,0.280701754,0.192982456,2
16,8,0.09,0.1,0.1,1.75,11,0.04,0.12,0.52,0.32,1
64,8,0.13,2,0.7,0.75,8,0.384615385,0,0.230769231,0.384615385,3
64,4,0.12,0.1,0.3,1.5,35,0.275653924,0.104627767,0.282696177,0.337022133,2
24,8,0.09,0.1,0.4,0.5,4,NA,NA,NA,NA,1
16,4,0.12,2,0.6,2,7,0.2,0.2,0.133333333,0.466666667,2
64,8,0.11,2,0.6,2,41,0.316291752,0.094751193,0.297886844,0.291070211,3
16,8,0.11,0.5,0.6,1.5,7,0,0.333333333,0.666666667,0,1
48,8,0.1,0.1,0.5,2,26,0.320557491,0.090592334,0.365853659,0.222996516,2
24,2,0.11,10,0.6,0.25,0,NA,NA,NA,NA,-1
24,2,0.1,10,0.4,0.5,8,0.384615385,0.076923077,0.076923077,0.461538462,2
16,6,0.1,1,0.5,1.75,9,0.318181818,0.045454545,0.409090909,0.227272727,2
24,6,0.11,1,0.2,1.75,16,0.322033898,0.101694915,0.338983051,0.237288136,2
24,4,0.1,0.1,0.9,1.25,2,NA,NA,NA,NA,0
48,6,0.1,0.1,0.4,0.25,7,0.285714286,0,0.214285714,0.5,2
16,8,0.09,1,0.5,0.75,3,NA,NA,NA,NA,1
16,8,0.1,0.5,0.7,1.5,8,0.25,0.166666667,0.416666667,0.166666667,1
24,8,0.13,2,0.2,2,17,0.19266055,0.073394495,0.412844037,0.321100917,2
24,8,0.13,2,0.1,1,15,0.232323232,0.101010101,0.343434343,0.323232323,2
16,2,0.13,1,0.4,2,2,NA,NA,NA,NA,1
32,8,0.13,10,0.4,1.75,24,0.269480519,0.084415584,0.409090909,0.237012987,2
64,4,0.09,1,0.8,1.5,23,0.384279476,0.126637555,0.200873362,0.288209607,3
24,4,0.1,2,0.4,1.25,10,0.259259259,0.111111111,0.259259259,0.37037037,2
48,4,0.13,2,0.8,1.25,8,0.133333333,0.066666667,0.133333333,0.666666667,2
64,8,0.1,2,0.3,0.75,16,0.298245614,0.105263158,0.298245614,0.298245614,2
32,8,0.13,0.5,0.3,1,11,0.090909091,0,0.613636364,0.295454545,2
32,4,0.13,1,0.5,0.75,3,NA,NA,NA,NA,1
48,2,0.12,2,0.6,1.75,12,0.378787879,0.181818182,0.166666667,0.272727273,3
48,4,0.13,1,0.1,0.25,0,NA,NA,NA,NA,-1
16,2,0.13,2,0.4,0.75,0,NA,NA,NA,NA,-1
64,4,0.09,1,0.5,1,15,0.283333333,0.133333333,0.258333333,0.325,3
32,6,0.11,0.1,0.8,0.25,0,NA,NA,NA,NA,-1
32,2,0.12,0.5,0.2,1.75,7,0.5,0,0,0.5,2
24,8,0.11,0.1,0.1,1.5,16,0.341463415,0.12195122,0.317073171,0.219512195,2
48,6,0.13,2,0.6,1.75,18,0.308219178,0.273972603,0.20890411,0.20890411,3
24,8,0.11,10,0.2,1,7,0,0,0.333333333,0.666666667,1
64,4,0.1,1,0.8,1.25,16,0.3,0.12,0.28,0.3,3
64,4,0.09,0.5,0.4,1,20,0.35,0.08,0.32,0.25,4
32,6,0.1,0.1,0.4,2,18,0.340659341,0.098901099,0.21978022,0.340659341,2
32,6,0.11,2,0.3,1.75,16,0.419354839,0.172043011,0.225806452,0.182795699,2
48,8,0.11,10,0.7,1.75,21,0.365168539,0.095505618,0.292134831,0.247191011,3
16,6,0.11,0.1,0.1,1,4,0,0,1,0,1
32,6,0.1,10,0.2,2,20,0.226666667,0.126666667,0.42,0.226666667,3
64,2,0.1,1,0.7,0.5,4,0,0,0,1,1
16,6,0.12,1,0.5,1.25,3,1,0,0,0,2
48,2,0.13,0.1,0.2,1.25,11,0.457142857,0.114285714,0.228571429,0.2,4
32,6,0.11,10,0.8,1.75,8,NA,NA,NA,NA,1
24,2,0.12,1,0.2,0.5,9,0.260869565,0.086956522,0.173913043,0.47826087,2
32,6,0.11,1,0.6,2,9,0.310344828,0.206896552,0.206896552,0.275862069,2
32,4,0.12,10,0.4,2,16,0.372727273,0.136363636,0.245454545,0.245454545,3
64,2,0.12,10,0.2,1.25,5,0.333333333,0,0.333333333,0.333333333,2
48,8,0.09,10,0.5,1.75,20,0.291666667,0.083333333,0.368055556,0.256944444,4
32,6,0.1,0.1,0.9,2,11,0.433333333,0.066666667,0.333333333,0.166666667,2
48,2,0.13,0.5,0.9,0.5,0,NA,NA,NA,NA,-1
24,4,0.13,0.5,0.5,0.5,2,NA,NA,NA,NA,0
24,4,0.09,2,0.6,1,5,1,0,0,0,2
24,8,0.1,0.5,0.3,2,14,0.20754717,0.056603774,0.358490566,0.377358491,1
24,6,0.11,0.5,0.9,0.25,2,NA,NA,NA,NA,0
48,4,0.1,1,0.6,1.25,27,0.343859649,0.073684211,0.252631579,0.329824561,3
48,4,0.09,0.1,0.2,0.5,8,0.285714286,0.142857143,0.380952381,0.19047619,2
24,8,0.13,10,0.8,1.5,7,0.444444444,0.222222222,0.222222222,0.111111111,2
24,8,0.12,10,0.6,0.75,6,0.3,0,0.3,0.4,2
32,8,0.09,2,0.9,1.25,10,0.375,0.09375,0.375,0.15625,2
24,2,0.13,0.1,0.2,1.25,9,0.470588235,0.058823529,0.117647059,0.352941176,3
24,6,0.12,0.1,0.4,0.75,5,0,0,0.25,0.75,1
48,4,0.09,1,0.9,0.25,2,NA,NA,NA,NA,1
24,2,0.1,0.1,0.7,0.5,3,NA,NA,NA,NA,1
64,2,0.11,2,0.8,1,22,0.298507463,0.089552239,0.298507463,0.313432836,3
64,6,0.1,1,0.8,2,35,0.299668874,0.117549669,0.332781457,0.25,2
64,4,0.1,2,0.2,0.25,2,NA,NA,NA,NA,1
32,8,0.09,0.5,0.3,1.25,13,0.470588235,0.029411765,0.264705882,0.235294118,3
64,8,0.09,2,0.4,1.25,20,0.221674877,0.108374384,0.418719212,0.251231527,3
24,8,0.1,0.5,0.8,1.5,1,NA,NA,NA,NA,0
64,6,0.11,2,0.3,0.25,3,NA,NA,NA,NA,1
48,6,0.12,0.5,0.3,1.75,24,0.353510896,0.15496368,0.210653753,0.280871671,2
48,2,0.12,10,0.1,0.25,2,NA,NA,NA,NA,0
24,2,0.11,1,0.6,0.5,1,NA,NA,NA,NA,0
24,6,0.12,0.1,0.4,0.75,10,0.425925926,0.148148148,0.277777778,0.148148148,2
64,4,0.11,10,0.8,0.25,2,NA,NA,NA,NA,1
16,6,0.1,0.1,0.7,1,5,0,0.142857143,0.428571429,0.428571429,1
16,8,0.12,0.5,0.3,0.5,6,0,0,1,0,1
16,6,0.09,2,0.8,1.75,4,NA,NA,NA,NA,1
16,2,0.09,1,0.6,0.25,1,NA,NA,NA,NA,0
48,6,0.11,10,0.3,2,28,0.331658291,0.08040201,0.311557789,0.27638191,3
16,8,0.13,1,0.4,0.5,6,0,0,0.75,0.25,1
48,6,0.13,0.1,0.5,1.5,12,0.129032258,0.225806452,0.419354839,0.225806452,2
32,4,0.09,10,0.4,2,18,0.421052632,0.131578947,0.192982456,0.254385965,3
16,2,0.1,10,0.7,1.5,2,NA,NA,NA,NA,1
64,8,0.12,0.1,0.3,0.5,15,0.274725275,0.120879121,0.362637363,0.241758242,2
24,2,0.12,0.1,0.4,0.75,4,0.333333333,0.333333333,0,0.333333333,2
48,2,0.13,2,0.6,0.25,1,NA,NA,NA,NA,0
16,6,0.12,10,0.4,1.75,7,0,0,0.363636364,0.636363636,1
16,4,0.09,2,0.2,0.5,5,0,0,0.5,0.5,1
64,6,0.09,1,0.3,1.5,32,0.299145299,0.125763126,0.285714286,0.289377289,3
64,8,0.1,0.1,0.1,0.25,6,0.5,0,0.166666667,0.333333333,2
48,2,0.11,10,0.5,2,12,0.31372549,0.137254902,0.019607843,0.529411765,3
32,2,0.12,2,0.8,0.75,4,0.333333333,0.333333333,0,0.333333333,2
24,6,0.09,1,0.8,1.5,2,NA,NA,NA,NA,0
64,2,0.13,2,0.1,1.75,40,0.295146727,0.134311512,0.296839729,0.273702032,3
48,4,0.11,2,0.2,0.25,1,NA,NA,NA,NA,0
64,6,0.13,0.1,0.9,0.75,14,0.234042553,0.19858156,0.404255319,0.163120567,2
32,6,0.12,10,0.8,1,5,0,0.2,0.4,0.4,1
48,4,0.11,0.1,0.1,0.75,14,0.197183099,0.098591549,0.267605634,0.436619718,2
48,4,0.11,0.1,0.6,1,9,0.411764706,0.058823529,0.117647059,0.411764706,2
16,6,0.11,2,0.5,0.5,1,NA,NA,NA,NA,0
48,2,0.13,10,0.3,1.25,7,0.25,0.25,0.375,0.125,1
64,6,0.1,0.1,0.6,1,25,0.340909091,0.133522727,0.298295455,0.227272727,2
64,2,0.1,2,0.7,1.75,0,NA,NA,NA,NA,-1
64,4,0.12,0.1,0.9,0.5,1,NA,NA,NA,NA,0
16,4,0.1,0.1,0.9,1.5,3,NA,NA,NA,NA,0
16,6,0.12,2,0.2,1,8,0.380952381,0.047619048,0.333333333,0.238095238,3
24,6,0.11,1,0.8,1.25,6,0.5,0,0.25,0.25,2
48,4,0.09,10,0.1,0.25,9,0.05,0.05,0.45,0.45,1
32,4,0.13,2,0.3,1.25,12,0.161290323,0.129032258,0.161290323,0.548387097,2
64,8,0.09,0.5,0.4,0.25,2,NA,NA,NA,NA,1
64,8,0.13,1,0.5,0.25,1,NA,NA,NA,NA,0
16,2,0.13,1,0.6,1,5,0.2,0.2,0.4,0.2,2
64,4,0.1,0.1,0.6,0.25,2,NA,NA,NA,NA,0
24,4,0.09,1,0.4,0.5,1,NA,NA,NA,NA,0
48,2,0.1,2,0.2,1.25,11,0.205128205,0.102564103,0.230769231,0.461538462,2
48,4,0.11,0.1,0.1,0.5,5,0.75,0,0,0.25,3
24,4,0.12,2,0.9,0.25,0,NA,NA,NA,NA,-1
16,2,0.09,0.5,0.6,1.25,2,NA,NA,NA,NA,0
24,6,0.09,2,0.8,1.25,5,0,0,0.5,0.5,1
64,6,0.09,0.5,0.1,1.25,34,0.382137628,0.10102489,0.248901903,0.267935578,3
64,2,0.11,2,0.5,1.75,30,0.299185099,0.161816065,0.29685681,0.242142026,2
48,4,0.13,0.1,0.5,1.25,20,0.342741935,0.112903226,0.209677419,0.334677419,3
24,2,0.09,10,0.6,1.75,7,0.5,0.071428571,0.285714286,0.142857143,2
32,4,0.09,2,0.9,1.25,10,0.37037037,0.148148148,0.185185185,0.296296296,2
32,2,0.11,2,0.7,0.75,2,NA,NA,NA,NA,0
64,4,0.09,0.5,0.6,1.5,6,0,0,1,0,1
64,2,0.13,2,0.9,0.75,12,0.366666667,0.066666667,0.1,0.466666667,4
16,8,0.11,1,0.6,1.75,8,0.071428571,0.142857143,0.571428571,0.214285714,2
32,2,0.09,1,0.2,1.5,10,0.219512195,0.146341463,0.341463415,0.292682927,2
24,8,0.09,1,0.8,0.25,5,0,0,0.5,0.5,1
32,2,0.11,0.1,0.1,1.75,18,0.404761905,0.111111111,0.198412698,0.285714286,4
48,4,0.09,2,0.5,2,18,0.37012987,0.116883117,0.25974026,0.253246753,3
16,6,0.12,10,0.7,1,5,0,0,0.666666667,0.333333333,1
48,8,0.11,2,0.1,0.5,20,0.323943662,0.056338028,0.38028169,0.23943662,2
32,8,0.1,0.1,0.6,2,15,0.240963855,0.13253012,0.385542169,0.240963855,2
24,6,0.13,0.5,0.7,0.25,2,NA,NA,NA,NA,1
16,4,0.12,1,0.9,2,8,0.318181818,0.363636364,0.136363636,0.181818182,2
24,2,0.11,10,0.5,1.5,16,0.309859155,0.133802817,0.23943662,0.316901408,2
24,6,0.12,1,0.5,1,5,0.2,0.2,0,0.6,2
32,8,0.11,2,0.1,0.75,10,0.291666667,0.166666667,0.291666667,0.25,2
24,6,0.1,10,0.1,1,13,0.237288136,0.06779661,0.474576271,0.220338983,2
24,4,0.09,10,0.7,0.25,1,NA,NA,NA,NA,0
32,8,0.11,10,0.1,1.75,20,0.1796875,0.12890625,0.42578125,0.265625,2
16,6,0.12,10,0.8,0.25,2,NA,NA,NA,NA,0
48,4,0.13,0.1,0.4,1,12,0.349206349,0.142857143,0.126984127,0.380952381,2
48,6,0.09,2,0.9,1,13,0.095238095,0.047619048,0.428571429,0.428571429,2
24,6,0.11,0.1,0.4,0.25,1,NA,NA,NA,NA,0
32,6,0.09,1,0.2,0.5,6,NA,NA,NA,NA,1
16,8,0.09,0.5,0.4,1.5,12,0.25,0.071428571,0.428571429,0.25,2
16,4,0.11,2,0.2,2,7,NA,NA,NA,NA,1
16,4,0.12,1,0.5,0.25,2,NA,NA,NA,NA,1
32,8,0.13,0.5,0.8,1.25,12,0.458333333,0.097222222,0.208333333,0.236111111,2
24,2,0.12,1,0.4,1.5,5,0.571428571,0.142857143,0.142857143,0.142857143,2
64,8,0.13,0.5,0.1,0.25,8,0.36,0.08,0.4,0.16,2
64,4,0.12,1,0.1,1.75,38,0.27184466,0.10978342,0.292008962,0.326362957,3
64,8,0.13,0.1,0.2,2,39,0.302274395,0.109317682,0.314746882,0.273661042,3
64,8,0.13,0.5,0.9,1.25,24,0.295711061,0.126410835,0.291196388,0.286681716,3
24,6,0.13,0.5,0.1,1.5,14,0.279411765,0.25,0.294117647,0.176470588,2
48,8,0.09,0.5,0.8,1,6,0.6,0,0.2,0.2,3
32,8,0.11,0.5,0.5,1.25,7,0,0,0.333333333,0.666666667,1
32,8,0.13,0.1,0.6,2,16,0.25,0.08,0.34,0.33,2
16,6,0.13,1,0.3,1.25,8,0,0,0.5,0.5,1
64,6,0.1,0.5,0.1,0.5,14,0.4,0.127272727,0.218181818,0.254545455,2
48,4,0.12,2,0.7,1.25,5,0.25,0.25,0,0.5,2
24,6,0.09,10,0.2,2,11,0.222222222,0,0.444444444,0.333333333,2
32,6,0.09,1,0.5,0.75,7,0.222222222,0.222222222,0.222222222,0.333333333,2
48,4,0.1,0.1,0.6,1.25,9,0.216216216,0.216216216,0.297297297,0.27027027,2
24,2,0.12,10,0.7,1,1,NA,NA,NA,NA,0
24,4,0.09,2,0.5,0.5,2,NA,NA,NA,NA,1
48,8,0.12,0.5,0.7,1.75,24,0.306233062,0.146341463,0.319783198,0.227642276,3
16,4,0.11,2,0.9,2,6,0.25,0,0,0.75,2
48,6,0.1,0.1,0.5,1.25,12,0.290322581,0.193548387,0.193548387,0.322580645,2
48,2,0.09,0.5,0.9,1,1,NA,NA,NA,NA,0
24,6,0.1,2,0.4,0.25,3,NA,NA,NA,NA,0
24,2,0.09,0.1,0.3,1.75,11,0.361111111,0.138888889,0.222222222,0.277777778,2
16,2,0.13,1,0.7,0.75,1,NA,NA,NA,NA,0
16,4,0.13,2,0.9,0.25,2,NA,NA,NA,NA,1
16,8,0.1,2,0.2,0.5,4,0.666666667,0,0.333333333,0,2
24,4,0.1,10,0.5,1.5,15,0.348484848,0.106060606,0.303030303,0.242424242,3
64,8,0.13,0.5,0.4,1.25,23,0.303430079,0.137203166,0.2823219,0.277044855,3
24,4,0.1,0.1,0.8,1,11,0.346153846,0.076923077,0.230769231,0.346153846,2
32,2,0.12,1,0.6,0.5,4,0,0,0.5,0.5,1
48,8,0.11,10,0.6,1.5,19,0.28030303,0.060606061,0.356060606,0.303030303,3
24,8,0.11,0.1,0.2,1,13,0.22,0.12,0.28,0.38,2
16,6,0.11,0.1,0.9,2,6,0,0,0.571428571,0.428571429,1
64,6,0.13,1,0.7,1,19,0.295238095,0.138095238,0.295238095,0.271428571,2
24,6,0.1,10,0.9,1.25,6,0,0,0,1,1
24,4,0.1,10,0.9,1.5,9,0.210526316,0.210526316,0.210526316,0.368421053,2
32,6,0.12,1,0.6,1.5,11,0.24137931,0,0.344827586,0.413793103,2
16,4,0.13,1,0.3,0.5,7,0.2,0.133333333,0.333333333,0.333333333,1
24,8,0.11,2,0.5,0.25,2,NA,NA,NA,NA,1
24,8,0.09,1,0.4,1,8,0.142857143,0.285714286,0.285714286,0.285714286,1
64,6,0.1,0.5,0.4,0.75,18,0.43,0.06,0.24,0.27,3
48,6,0.09,1,0.2,0.25,5,0.333333333,0.166666667,0,0.5,2
32,2,0.11,0.5,0.7,1.25,2,NA,NA,NA,NA,0
64,4,0.11,0.5,0.3,1.75,37,0.26290631,0.117590822,0.343212237,0.276290631,3
16,4,0.11,2,0.3,2,11,0.352941176,0.058823529,0.264705882,0.323529412,3
32,8,0.12,2,0.9,1.25,3,1,0,0,0,2
48,2,0.12,0.1,0.1,0.75,12,0.216666667,0.133333333,0.25,0.4,2
64,4,0.1,1,0.5,1.75,24,0.268096515,0.126005362,0.35924933,0.246648794,2
16,2,0.12,0.1,0.4,0.75,2,NA,NA,NA,NA,1
32,2,0.12,10,0.5,0.75,7,0.4,0.066666667,0.266666667,0.266666667,2
32,4,0.09,0.1,0.5,0.75,7,0.083333333,0.083333333,0.166666667,0.666666667,1
48,2,0.09,0.5,0.3,1.75,8,0.266666667,0.066666667,0.266666667,0.4,2
48,2,0.1,1,0.8,0.25,0,NA,NA,NA,NA,-1
16,2,0.13,1,0.9,0.5,1,NA,NA,NA,NA,0
48,6,0.11,0.5,0.9,1,6,0,0.111111111,0.555555556,0.333333333,1
16,2,0.1,10,0.3,0.25,0,NA,NA,NA,NA,-1
64,2,0.1,0.1,0.2,1,23,0.322727273,0.090909091,0.268181818,0.318181818,4
64,2,0.11,2,0.7,2,24,0.356321839,0.095785441,0.295019157,0.252873563,3
64,2,0.11,10,0.6,2,15,0.356435644,0.089108911,0.306930693,0.247524752,3
32,2,0.13,0.1,0.2,0.75,15,0.352272727,0.113636364,0.215909091,0.318181818,3
48,2,0.1,1,0.8,2,8,0.444444444,0.055555556,0.222222222,0.277777778,3
64,6,0.13,10,0.3,1.25,39,0.280565027,0.139308329,0.325377496,0.254749148,2
16,2,0.13,0.1,0.1,2,12,0.333333333,0.111111111,0.148148148,0.407407407,2
32,4,0.13,0.1,0.4,0.25,0,NA,NA,NA,NA,-1
48,6,0.13,1,0.5,0.75,14,0.290909091,0.209090909,0.2,0.3,2
32,4,0.1,2,0.2,1.75,15,0.338461538,0.076923077,0.292307692,0.292307692,4
24,4,0.13,10,0.9,0.5,1,NA,NA,NA,NA,0
16,6,0.12,10,0.9,1.75,8,0,0.095238095,0.523809524,0.380952381,1
24,8,0.13,2,0.8,2,14,0.325,0.1,0.3625,0.2125,2
48,8,0.12,0.1,0.1,1,33,0.328263625,0.097591888,0.299112801,0.275031686,3
16,6,0.13,0.1,0.3,2,11,0.26984127,0.111111111,0.412698413,0.206349206,2
16,2,0.1,10,0.7,1,4,0.5,0,0,0.5,2
32,4,0.09,1,0.4,0.75,4,NA,NA,NA,NA,1
16,4,0.12,10,0.4,0.75,3,0,0,0,1,1
32,8,0.1,0.1,0.9,1.75,16,0.381578947,0.065789474,0.328947368,0.223684211,3
24,8,0.09,0.1,0.6,1.25,10,0.333333333,0,0.277777778,0.388888889,2
48,2,0.11,0.1,0.8,0.5,0,NA,NA,NA,NA,-1
24,8,0.09,0.5,0.8,1.75,9,0.138888889,0.055555556,0.305555556,0.5,2
24,8,0.12,0.1,0.5,1,6,0,0.166666667,0.333333333,0.5,1
16,8,0.12,2,0.5,1.5,6,0,0,1,0,1
32,2,0.09,10,0.8,1,3,1,0,0,0,2
32,6,0.09,0.5,0.3,0.75,2,NA,NA,NA,NA,0
48,4,0.1,1,0.2,2,22,0.397058824,0.088235294,0.161764706,0.352941176,3
64,4,0.1,1,0.8,0.25,1,NA,NA,NA,NA,0
16,6,0.1,0.1,0.8,0.75,6,0,0,1,0,1
64,4,0.11,1,0.7,0.5,1,NA,NA,NA,NA,0
16,6,0.11,0.1,0.2,1.25,7,0.363636364,0,0.545454545,0.090909091,2
16,8,0.1,2,0.5,0.25,5,0.5,0,0.5,0,1
24,2,0.13,2,0.8,1,1,NA,NA,NA,NA,0
24,6,0.1,2,0.6,1,9,0.125,0.25,0.125,0.5,2
32,8,0.1,10,0.3,0.5,11,0.322580645,0.129032258,0.290322581,0.258064516,1
24,6,0.09,0.5,0.9,1.5,9,0.230769231,0.076923077,0.346153846,0.346153846,2
64,8,0.13,10,0.4,0.25,3,0,1,0,0,1
48,6,0.09,0.5,0.9,2,17,0.216494845,0.113402062,0.412371134,0.257731959,2
16,4,0.13,0.1,0.8,1.25,4,0.666666667,0,0.333333333,0,2
24,2,0.09,2,0.7,2,5,0.285714286,0.142857143,0.285714286,0.285714286,2
16,4,0.11,10,0.9,2,2,NA,NA,NA,NA,0
32,4,0.1,2,0.1,1.5,6,0.5,0.25,0,0.25,2
64,4,0.11,1,0.6,0.75,15,0.295238095,0.152380952,0.2,0.352380952,2
64,2,0.12,0.1,0.1,0.25,9,0.333333333,0.095238095,0.19047619,0.380952381,2
48,8,0.1,2,0.5,1.75,22,0.352678571,0.125,0.276785714,0.245535714,3
24,8,0.12,2,0.1,1.25,8,0.25,0.3125,0.1875,0.25,1
16,8,0.12,1,0.1,0.75,10,0.08,0.12,0.48,0.32,1
24,6,0.12,2,0.6,0.75,6,0.1,0,0.3,0.6,1
16,8,0.12,0.1,0.5,1.75,3,NA,NA,NA,NA,1
24,8,0.12,1,0.8,2,9,0.294117647,0.205882353,0.352941176,0.147058824,2
64,8,0.12,1,0.7,1.25,19,0.361538462,0.107692308,0.238461538,0.292307692,4
32,8,0.12,0.5,0.3,1,18,0.335195531,0.139664804,0.251396648,0.273743017,2
24,6,0.13,2,0.4,1.75,14,0.385714286,0.171428571,0.257142857,0.185714286,2
24,6,0.09,0.5,0.8,0.5,3,0,1,0,0,1
48,4,0.1,0.1,0.4,1,17,0.364341085,0.093023256,0.240310078,0.302325581,2
24,6,0.13,1,0.2,1.5,9,0.142857143,0,0.285714286,0.571428571,2
32,2,0.1,2,0.3,0.25,1,NA,NA,NA,NA,0
48,6,0.09,0.5,0.2,1.5,25,0.350877193,0.087719298,0.26566416,0.295739348,3
32,6,0.11,2,0.3,0.25,2,NA,NA,NA,NA,1
64,8,0.12,0.5,0.1,1,22,0.300283286,0.172804533,0.21529745,0.311614731,3
24,4,0.13,0.5,0.4,1,9,0.055555556,0.055555556,0.5,0.388888889,1
24,6,0.13,10,0.2,1.5,8,0.285714286,0.285714286,0.285714286,0.142857143,1
48,6,0.1,0.5,0.9,0.75,3,NA,NA,NA,NA,1
16,8,0.12,0.5,0.8,2,4,NA,NA,NA,NA,1
16,8,0.12,1,0.5,1.25,3,NA,NA,NA,NA,1
